PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P437
Station name, Whidbey_S_WA2007
Begin Date, 2007-09-06
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P437.pbo.igs14.pos
Offset from source file, 36.17 mm North, 32.06 mm East, -14.50 mm Vertical
Reference position, 48.0018097536 North Latitude, -122.4591572206 East Longitude, 12.47420 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2010-10-27,-27.11, -29.81, -17.25, 1.78, 1.33, 5.77, repro,
2010-10-28,-26.28, -29.72, -13.65, 1.91, 1.42, 6.17, repro,
2010-10-29,-27.27, -29.78, -15.96, 1.82, 1.35, 5.98, repro,
2010-10-30,-26.85, -29.66, -15.89, 1.97, 1.44, 6.46, repro,
2010-10-31,-22.57, -31.62, 3.68, 9.25, 8.15, 25.98, repro,
2010-11-02,-26.71, -31.09, -24.56, 3.54, 2.7, 12.41, repro,
2010-11-03,-26.40, -29.17, -31.75, 1.83, 1.35, 5.95, repro,
2010-11-04,-26.66, -29.60, -25.20, 1.81, 1.35, 5.94, repro,
2010-11-05,-28.05, -30.39, -16.11, 1.98, 1.45, 6.42, repro,
2010-11-06,-27.31, -30.41, -12.80, 1.89, 1.4, 6.19, repro,
2010-11-07,-26.72, -29.69, -10.70, 2.05, 1.54, 6.71, repro,
2010-11-08,-27.59, -29.84, -17.34, 1.87, 1.41, 6.09, repro,
2010-11-09,-26.25, -29.57, -17.03, 1.81, 1.38, 5.95, repro,
2010-11-10,-27.16, -29.57, -19.23, 1.72, 1.31, 5.63, repro,
2010-11-11,-27.73, -29.89, -25.10, 1.84, 1.39, 6, repro,
2010-11-12,-27.87, -30.25, -21.00, 1.91, 1.46, 6.3, repro,
2010-11-13,-26.92, -30.28, -22.66, 1.84, 1.41, 6.01, repro,
2010-11-14,-27.02, -29.84, -21.60, 1.85, 1.39, 6.03, repro,
2010-11-15,-26.01, -31.46, -20.94, 1.86, 1.41, 6.05, repro,
2010-11-16,-26.25, -31.19, -20.44, 2.17, 1.59, 6.94, repro,
2010-11-17,-26.48, -29.74, -18.95, 2.04, 1.5, 6.55, repro,
2010-11-18,-26.10, -30.25, -19.78, 1.89, 1.4, 6.1, repro,
2010-11-19,-26.13, -30.58, -22.65, 1.87, 1.37, 5.97, repro,
2010-11-20,-26.47, -30.27, -19.44, 1.88, 1.4, 6.02, repro,
2010-11-21,-27.08, -31.08, -20.78, 1.78, 1.33, 5.78, repro,
2010-11-22,-27.88, -32.10, -18.21, 1.95, 1.45, 6.22, repro,
2010-11-23,-25.31, -30.44, -20.30, 1.78, 1.33, 5.65, repro,
2010-11-24,-27.33, -30.75, -17.87, 1.8, 1.35, 5.74, repro,
2010-11-25,-27.09, -30.43, -19.09, 1.93, 1.43, 6.13, repro,
2010-11-26,-26.82, -30.60, -12.96, 2.05, 1.51, 6.56, repro,
2010-11-27,-27.05, -30.90, -13.68, 1.9, 1.42, 6.04, repro,
2010-11-28,-27.55, -30.82, -16.90, 1.84, 1.38, 5.91, repro,
2010-11-29,-27.40, -30.32, -21.54, 1.82, 1.35, 5.81, repro,
2010-11-30,-26.03, -30.51, -20.38, 1.97, 1.45, 6.27, repro,
2010-12-01,-27.03, -31.12, -23.33, 2, 1.45, 6.3, repro,
2010-12-02,-27.47, -30.89, -29.07, 1.82, 1.34, 5.8, repro,
2010-12-03,-27.01, -30.61, -25.40, 1.79, 1.31, 5.66, repro,
2010-12-04,-27.36, -30.32, -27.60, 1.74, 1.28, 5.5, repro,
2010-12-05,-27.91, -30.11, -22.37, 1.9, 1.39, 6.01, repro,
2010-12-06,-27.52, -30.04, -25.51, 1.94, 1.4, 6.07, repro,
2010-12-07,-27.23, -29.84, -23.91, 2.04, 1.48, 6.43, repro,
2010-12-08,-26.20, -28.37, -27.95, 2.13, 1.54, 6.73, repro,
2010-12-09,-25.08, -30.34, -14.21, 2.06, 1.49, 6.49, repro,
2010-12-10,-27.94, -30.52, -16.77, 1.96, 1.43, 6.18, repro,
2010-12-11,-27.68, -29.91, -23.98, 1.82, 1.33, 5.76, repro,
2010-12-12,-26.49, -29.25, -15.55, 2.02, 1.47, 6.42, repro,
2010-12-13,-28.47, -29.85, -25.31, 1.9, 1.39, 6.08, repro,
2010-12-14,-25.75, -30.33, -17.98, 2.18, 1.56, 6.89, repro,
2010-12-15,-27.70, -29.86, -19.32, 1.81, 1.33, 5.74, repro,
2010-12-16,-27.34, -29.45, -27.87, 1.84, 1.35, 5.81, repro,
2010-12-17,-27.19, -30.29, -25.71, 1.78, 1.32, 5.63, repro,
2010-12-18,-27.40, -30.17, -19.82, 1.81, 1.34, 5.74, repro,
2010-12-19,-26.73, -30.40, -23.05, 1.86, 1.36, 5.85, repro,
2010-12-20,-27.14, -29.60, -16.32, 1.88, 1.37, 5.93, repro,
2010-12-21,-27.87, -29.95, -19.77, 1.89, 1.39, 5.9, repro,
2010-12-22,-27.62, -30.36, -22.65, 1.98, 1.48, 6.29, repro,
2010-12-23,-26.82, -29.55, -28.34, 1.91, 1.44, 6.1, repro,
2010-12-24,-27.63, -29.91, -27.77, 1.95, 1.46, 6.19, repro,
2010-12-25,-26.73, -29.55, -24.16, 1.93, 1.46, 6.13, repro,
2010-12-26,-26.21, -29.34, -20.78, 1.85, 1.39, 5.89, repro,
2010-12-27,-27.35, -29.75, -17.60, 1.82, 1.38, 5.78, repro,
2010-12-28,-28.49, -31.71, -21.39, 1.87, 1.42, 5.93, repro,
2010-12-29,-28.74, -32.77, -29.93, 2, 1.49, 6.29, repro,
2010-12-30,-28.11, -31.09, -17.94, 1.85, 1.41, 5.88, repro,
2010-12-31,-28.24, -29.77, -20.90, 1.85, 1.41, 5.85, repro,
2011-01-01,-28.24, -29.55, -23.15, 1.79, 1.39, 5.7, repro,
2011-01-02,-28.04, -30.27, -25.84, 1.82, 1.38, 5.77, repro,
2011-01-03,-28.58, -29.80, -23.18, 1.8, 1.39, 5.65, repro,
2011-01-04,-28.30, -29.76, -19.08, 1.78, 1.39, 5.63, repro,
2011-01-05,-28.66, -30.51, -23.35, 1.86, 1.4, 5.84, repro,
2011-01-06,-28.89, -29.88, -20.96, 1.86, 1.43, 5.87, repro,
2011-01-07,-28.45, -29.48, -20.98, 1.97, 1.49, 6.21, repro,
2011-01-08,-28.24, -29.79, -30.26, 2.04, 1.53, 6.42, repro,
2011-01-09,-28.61, -31.65, -37.53, 1.87, 1.39, 5.91, repro,
2011-01-10,-28.37, -30.25, -30.56, 1.77, 1.35, 5.63, repro,
2011-01-11,-28.45, -30.46, -28.73, 1.86, 1.4, 5.89, repro,
2011-01-12,-24.59, -30.97, -31.73, 2.11, 1.57, 6.63, repro,
2011-01-13,-27.98, -30.17, -25.10, 1.98, 1.49, 6.26, repro,
2011-01-14,-28.34, -30.05, -28.85, 2.05, 1.53, 6.47, repro,
2011-01-15,-28.47, -29.37, -27.38, 2.08, 1.53, 6.5, repro,
2011-01-16,-28.83, -30.46, -21.51, 2.1, 1.54, 6.61, repro,
2011-01-17,-29.55, -30.77, -23.46, 2.02, 1.51, 6.34, repro,
2011-01-18,-29.27, -30.02, -26.66, 1.87, 1.4, 5.92, repro,
2011-01-19,-29.12, -30.55, -27.85, 1.84, 1.38, 5.75, repro,
2011-01-20,-28.11, -29.56, -31.09, 1.85, 1.41, 5.84, repro,
2011-01-21,-30.21, -30.07, -21.78, 1.97, 1.45, 6.21, repro,
2011-01-22,-28.71, -29.88, -22.31, 1.88, 1.39, 5.85, repro,
2011-01-23,-27.73, -30.37, -23.37, 1.9, 1.42, 5.93, repro,
2011-01-24,-28.28, -30.61, -29.14, 1.9, 1.41, 5.92, repro,
2011-01-25,-28.49, -30.40, -30.05, 1.84, 1.36, 5.66, repro,
2011-01-26,-29.69, -29.95, -29.02, 2.05, 1.49, 6.29, repro,
2011-01-27,-30.16, -30.49, -33.34, 2.01, 1.48, 6.26, repro,
2011-01-28,-28.30, -29.96, -35.80, 2, 1.45, 6.25, repro,
2011-01-29,-27.72, -29.86, -33.86, 1.91, 1.4, 5.95, repro,
2011-01-30,-28.29, -29.90, -31.52, 1.85, 1.37, 5.75, repro,
2011-01-31,-27.77, -29.30, -36.60, 1.82, 1.36, 5.69, repro,
2011-02-01,-28.54, -29.69, -34.06, 1.83, 1.36, 5.76, repro,
2011-02-02,-29.43, -30.11, -30.70, 1.85, 1.39, 5.86, repro,
2011-02-03,-28.68, -30.16, -29.91, 1.85, 1.37, 5.83, repro,
2011-02-04,-28.75, -30.33, -26.95, 2.01, 1.48, 6.36, repro,
2011-02-05,-28.07, -30.74, -28.97, 1.97, 1.46, 6.16, repro,
2011-02-06,-29.21, -30.78, -30.75, 1.93, 1.43, 6, repro,
2011-02-07,-29.00, -30.43, -31.51, 2.02, 1.47, 6.37, repro,
2011-02-08,-29.00, -31.07, -32.37, 1.83, 1.34, 5.78, repro,
2011-02-09,-27.97, -30.98, -32.91, 1.81, 1.32, 5.61, repro,
2011-02-10,-28.00, -30.91, -26.67, 1.79, 1.31, 5.57, repro,
2011-02-11,-29.14, -30.75, -25.79, 1.94, 1.42, 6.07, repro,
2011-02-12,-28.46, -31.36, -19.25, 2.14, 1.53, 6.66, repro,
2011-02-13,-30.13, -32.64, -21.38, 2.04, 1.47, 6.35, repro,
2011-02-14,-26.78, -32.48, -19.24, 2.01, 1.43, 6.23, repro,
2011-02-15,-25.40, -32.88, -21.81, 2.14, 1.54, 6.79, repro,
2011-02-16,-26.95, -31.57, -17.96, 1.96, 1.42, 6.15, repro,
2011-02-17,-28.30, -31.31, -19.05, 1.92, 1.37, 5.91, repro,
2011-02-18,-28.61, -31.49, -26.90, 1.83, 1.33, 5.67, repro,
2011-02-19,-28.24, -31.36, -28.19, 1.76, 1.27, 5.44, repro,
2011-02-20,-28.20, -32.35, -26.01, 1.77, 1.28, 5.51, repro,
2011-02-21,-28.48, -31.46, -23.40, 1.83, 1.32, 5.66, repro,
2011-02-22,-29.67, -33.59, -34.75, 1.99, 1.4, 6.17, repro,
2011-02-23,-28.54, -32.36, -29.59, 1.94, 1.41, 6.09, repro,
2011-02-24,-30.13, -32.51, -31.16, 1.82, 1.32, 5.63, repro,
2011-02-25,-27.45, -32.18, -31.11, 1.85, 1.35, 5.72, repro,
2011-02-26,-29.18, -32.37, -24.40, 1.78, 1.28, 5.43, repro,
2011-02-27,-29.06, -31.62, -16.18, 1.78, 1.27, 5.53, repro,
2011-02-28,-28.34, -32.31, -13.71, 1.92, 1.36, 5.98, repro,
2011-03-01,-28.50, -31.99, -28.78, 1.92, 1.39, 5.99, repro,
2011-03-02,-27.48, -31.88, -22.69, 2.14, 1.53, 6.63, repro,
2011-03-03,-27.09, -31.50, -25.49, 1.92, 1.36, 5.95, repro,
2011-03-04,-27.68, -30.98, -33.62, 1.94, 1.39, 6.05, repro,
2011-03-05,-27.93, -30.99, -31.86, 1.95, 1.38, 6.08, repro,
2011-03-06,-28.06, -32.02, -32.87, 1.9, 1.35, 5.87, repro,
2011-03-07,-28.97, -32.00, -24.96, 1.82, 1.29, 5.66, repro,
2011-03-08,-28.56, -31.51, -29.91, 1.88, 1.35, 5.83, repro,
2011-03-09,-29.55, -31.41, -30.56, 2.12, 1.48, 6.6, repro,
2011-03-10,-30.10, -31.96, -21.59, 2.16, 1.51, 6.72, repro,
2011-03-11,-29.11, -30.94, -32.48, 2.05, 1.48, 6.4, repro,
2011-03-12,-29.21, -30.92, -30.20, 1.96, 1.39, 6.1, repro,
2011-03-13,-28.65, -31.75, -32.21, 2.02, 1.43, 6.3, repro,
2011-03-14,-29.68, -31.02, -29.52, 2.18, 1.54, 6.75, repro,
2011-03-15,-28.36, -31.49, -28.04, 2.18, 1.54, 6.84, repro,
2011-03-16,-26.96, -32.21, -21.27, 1.98, 1.41, 6.14, repro,
2011-03-17,-28.04, -31.46, -30.36, 1.98, 1.42, 6.18, repro,
2011-03-18,-28.75, -31.43, -32.06, 1.89, 1.34, 5.83, repro,
2011-03-19,-29.46, -31.52, -31.35, 1.91, 1.34, 5.87, repro,
2011-03-20,-28.86, -31.73, -25.66, 1.83, 1.32, 5.7, repro,
2011-03-21,-28.94, -32.06, -24.55, 1.86, 1.33, 5.81, repro,
2011-03-22,-28.43, -30.89, -25.59, 1.94, 1.4, 5.99, repro,
2011-03-23,-29.13, -30.96, -29.88, 1.84, 1.34, 5.71, repro,
2011-03-24,-27.58, -31.83, -27.26, 1.82, 1.33, 5.65, repro,
2011-03-25,-28.46, -31.54, -24.46, 1.85, 1.34, 5.74, repro,
2011-03-26,-28.54, -31.88, -28.47, 1.85, 1.35, 5.73, repro,
2011-03-27,-28.66, -31.38, -26.56, 1.84, 1.34, 5.74, repro,
2011-03-28,-29.85, -30.62, -25.61, 1.84, 1.33, 5.73, repro,
2011-03-29,-29.13, -31.19, -30.73, 1.95, 1.41, 6.06, repro,
2011-03-30,-29.31, -31.08, -26.54, 1.84, 1.32, 5.7, repro,
2011-03-31,-30.37, -32.17, -25.73, 1.97, 1.44, 6.15, repro,
2011-04-01,-28.56, -30.90, -24.40, 1.85, 1.34, 5.76, repro,
2011-04-02,-29.24, -31.72, -23.28, 1.91, 1.38, 6, repro,
2011-04-03,-29.32, -31.37, -25.66, 1.82, 1.31, 5.67, repro,
2011-04-04,-29.74, -31.38, -24.05, 1.76, 1.27, 5.51, repro,
2011-04-05,-28.45, -31.86, -20.89, 1.98, 1.42, 6.18, repro,
2011-04-06,-30.10, -32.06, -24.03, 1.95, 1.41, 6.09, repro,
2011-04-07,-29.28, -32.18, -25.49, 1.86, 1.33, 5.77, repro,
2011-04-08,-28.76, -31.30, -30.34, 1.84, 1.32, 5.73, repro,
2011-04-09,-28.15, -31.87, -24.42, 1.99, 1.41, 6.15, repro,
2011-04-10,-28.91, -31.18, -26.67, 1.94, 1.41, 6.01, repro,
2011-04-11,-29.31, -31.14, -23.98, 1.97, 1.42, 6.13, repro,
2011-04-12,-29.30, -31.29, -24.89, 1.91, 1.38, 5.88, repro,
2011-04-13,-29.34, -31.89, -26.22, 1.82, 1.34, 5.73, repro,
2011-04-14,-27.18, -31.09, -32.66, 2.06, 1.48, 6.4, repro,
2011-04-15,-28.78, -31.20, -35.14, 1.94, 1.39, 5.99, repro,
2011-04-16,-28.29, -31.42, -32.62, 1.85, 1.34, 5.77, repro,
2011-04-17,-29.06, -31.36, -31.81, 1.89, 1.36, 5.85, repro,
2011-04-18,-28.92, -31.67, -32.60, 1.85, 1.33, 5.79, repro,
2011-04-19,-29.22, -32.48, -30.96, 1.99, 1.42, 6.22, repro,
2011-04-20,-28.78, -31.34, -28.66, 1.8, 1.3, 5.61, repro,
2011-04-21,-29.56, -31.54, -24.76, 1.89, 1.36, 5.98, repro,
2011-04-22,-29.26, -31.05, -29.74, 1.81, 1.31, 5.68, repro,
2011-04-23,-29.88, -31.52, -26.14, 1.79, 1.3, 5.63, repro,
2011-04-24,-29.08, -31.34, -23.76, 1.85, 1.33, 5.83, repro,
2011-04-25,-28.89, -32.21, -27.12, 1.87, 1.36, 5.89, repro,
2011-04-26,-29.58, -31.56, -25.56, 1.91, 1.37, 5.92, repro,
2011-04-27,-29.02, -31.49, -26.12, 1.93, 1.39, 6.03, repro,
2011-04-28,-30.23, -31.88, -28.35, 1.89, 1.37, 5.92, repro,
2011-04-29,-29.19, -32.86, -32.44, 1.82, 1.32, 5.74, repro,
2011-04-30,-30.00, -32.26, -32.38, 1.82, 1.33, 5.74, repro,
2011-05-01,-31.27, -31.66, -33.67, 1.85, 1.35, 5.82, repro,
2011-05-02,-30.30, -32.27, -32.97, 1.91, 1.39, 6.03, repro,
2011-05-03,-30.11, -31.92, -34.41, 1.94, 1.43, 6.16, repro,
2011-05-04,-29.61, -31.80, -33.56, 1.83, 1.36, 5.81, repro,
2011-05-05,-29.33, -31.73, -33.40, 1.91, 1.41, 6.11, repro,
2011-05-06,-30.18, -31.76, -28.23, 1.88, 1.37, 5.95, repro,
2011-05-07,-29.79, -33.29, -24.55, 2, 1.46, 6.31, repro,
2011-05-08,-28.91, -32.83, -27.77, 1.89, 1.42, 6.06, repro,
2011-05-09,-29.94, -32.47, -28.41, 1.82, 1.35, 5.8, repro,
2011-05-10,-29.04, -32.41, -30.69, 1.84, 1.36, 5.83, repro,
2011-05-11,-30.35, -31.55, -24.30, 1.92, 1.41, 6.07, repro,
2011-05-12,-30.81, -32.13, -34.62, 2, 1.49, 6.36, repro,
2011-05-13,-29.01, -31.52, -39.15, 1.89, 1.41, 6.05, repro,
2011-05-14,-29.10, -32.59, -29.99, 1.91, 1.41, 6.11, repro,
2011-05-15,-30.32, -32.44, -26.33, 1.87, 1.41, 6.04, repro,
2011-05-16,-29.97, -32.48, -30.65, 1.9, 1.41, 6.07, repro,
2011-05-17,-30.24, -33.71, -23.92, 1.88, 1.41, 6.02, repro,
2011-05-18,-29.18, -32.11, -32.35, 1.88, 1.41, 6.02, repro,
2011-05-19,-28.54, -31.74, -33.32, 1.87, 1.41, 6.05, repro,
2011-05-20,-29.53, -31.40, -32.17, 1.84, 1.4, 5.93, repro,
2011-05-21,-29.56, -32.28, -29.27, 1.83, 1.38, 5.87, repro,
2011-05-22,-29.85, -33.30, -26.63, 1.9, 1.42, 6.05, repro,
2011-05-23,-30.40, -33.28, -28.58, 1.83, 1.37, 5.88, repro,
2011-05-24,-28.91, -33.28, -28.61, 1.92, 1.44, 6.12, repro,
2011-05-25,-29.71, -31.62, -25.09, 1.89, 1.41, 6.09, repro,
2011-05-26,-29.98, -32.28, -27.32, 2.01, 1.48, 6.45, repro,
2011-05-27,-30.52, -32.45, -23.06, 2.03, 1.5, 6.47, repro,
2011-05-28,-30.30, -32.41, -28.97, 1.79, 1.34, 5.76, repro,
2011-05-29,-30.09, -33.12, -27.46, 1.76, 1.32, 5.66, repro,
2011-05-30,-30.04, -32.84, -27.32, 1.78, 1.34, 5.71, repro,
2011-05-31,-29.65, -32.49, -26.64, 1.91, 1.43, 6.09, repro,
2011-06-01,-30.00, -32.14, -28.46, 1.85, 1.36, 5.88, repro,
2011-06-02,-30.20, -32.83, -26.84, 1.95, 1.44, 6.24, repro,
2011-06-03,-30.01, -32.47, -31.49, 1.88, 1.39, 5.94, repro,
2011-06-04,-29.98, -32.00, -29.84, 1.86, 1.36, 5.89, repro,
2011-06-05,-31.12, -31.70, -30.93, 1.94, 1.42, 6.17, repro,
2011-06-06,-29.13, -33.29, -19.94, 2.37, 1.71, 7.49, repro,
2011-06-07,-30.35, -32.05, -26.13, 2.09, 1.53, 6.61, repro,
2011-06-08,-31.28, -32.50, -27.03, 1.87, 1.38, 5.92, repro,
2011-06-09,-30.95, -32.73, -28.10, 1.77, 1.32, 5.64, repro,
2011-06-10,-30.83, -32.45, -27.32, 1.94, 1.4, 6.12, repro,
2011-06-11,-31.54, -33.24, -23.34, 1.85, 1.35, 5.86, repro,
2011-06-12,-30.67, -32.48, -24.80, 1.83, 1.35, 5.83, repro,
2011-06-13,-31.27, -32.73, -28.01, 2.01, 1.46, 6.36, repro,
2011-06-14,-30.10, -31.50, -30.07, 1.93, 1.46, 6.16, repro,
2011-06-15,-31.86, -32.85, -27.08, 1.88, 1.42, 5.98, repro,
2011-06-16,-31.54, -33.54, -23.70, 1.79, 1.35, 5.72, repro,
2011-06-17,-30.63, -32.77, -24.47, 1.93, 1.45, 6.2, repro,
2011-06-18,-31.64, -31.76, -24.52, 1.97, 1.5, 6.28, repro,
2011-06-19,-31.62, -32.63, -27.55, 1.87, 1.41, 6.04, repro,
2011-06-20,-31.48, -33.04, -24.77, 1.79, 1.37, 5.79, repro,
2011-06-21,-31.55, -32.67, -25.04, 1.84, 1.41, 5.92, repro,
2011-06-22,-29.73, -32.56, -26.52, 2.06, 1.55, 6.63, repro,
2011-06-23,-31.17, -32.55, -20.73, 1.88, 1.42, 6.05, repro,
2011-06-24,-32.97, -33.23, -20.78, 1.93, 1.47, 6.24, repro,
2011-06-25,-31.64, -33.86, -21.06, 1.91, 1.44, 6.14, repro,
2011-06-26,-31.02, -32.53, -17.94, 1.85, 1.4, 5.98, repro,
2011-06-27,-32.16, -32.45, -17.72, 1.99, 1.48, 6.39, repro,
2011-06-28,-31.48, -33.14, -17.51, 1.8, 1.34, 5.79, repro,
2011-06-29,-31.78, -33.17, -17.71, 1.93, 1.5, 6.26, repro,
2011-06-30,-32.24, -32.51, -21.00, 1.89, 1.44, 6.09, repro,
2011-07-01,-32.30, -32.97, -15.24, 1.87, 1.44, 6.05, repro,
2011-07-02,-32.26, -32.79, -20.50, 1.9, 1.43, 6.16, repro,
2011-07-03,-31.66, -33.15, -17.84, 2.01, 1.52, 6.52, repro,
2011-07-04,-30.99, -32.39, -22.63, 1.9, 1.44, 6.09, repro,
2011-07-05,-30.91, -32.92, -27.77, 1.98, 1.48, 6.28, repro,
2011-07-06,-32.24, -32.99, -19.72, 1.9, 1.43, 6.15, repro,
2011-07-07,-30.88, -33.20, -23.53, 2.01, 1.52, 6.52, repro,
2011-07-08,-31.75, -33.95, -21.49, 1.96, 1.47, 6.36, repro,
2011-07-09,-32.36, -34.31, -15.64, 1.9, 1.43, 6.11, repro,
2011-07-10,-32.67, -33.44, -18.06, 1.9, 1.41, 6.07, repro,
2011-07-11,-31.35, -33.75, -17.91, 1.96, 1.46, 6.28, repro,
2011-07-12,-31.40, -33.46, -20.39, 2.01, 1.5, 6.4, repro,
2011-07-13,-33.36, -32.65, -19.18, 2.07, 1.53, 6.63, repro,
2011-07-14,-32.56, -33.80, -14.89, 1.97, 1.46, 6.26, repro,
2011-07-15,-31.83, -33.88, -18.72, 2.09, 1.57, 6.69, repro,
2011-07-16,-32.06, -34.42, -18.18, 1.98, 1.47, 6.32, repro,
2011-07-17,-32.61, -33.11, -17.56, 2.05, 1.53, 6.51, repro,
2011-07-18,-31.23, -32.97, -22.59, 1.93, 1.44, 6.14, repro,
2011-07-19,-32.07, -34.20, -22.91, 1.98, 1.46, 6.32, repro,
2011-07-20,-30.99, -33.64, -22.92, 1.92, 1.41, 6.07, repro,
2011-07-21,-31.82, -33.95, -16.96, 2.06, 1.54, 6.54, repro,
2011-07-22,-31.99, -34.77, -18.78, 1.94, 1.43, 6.18, repro,
2011-07-23,-31.10, -33.93, -18.86, 1.92, 1.43, 6.14, repro,
2011-07-24,-32.24, -33.68, -17.75, 2.06, 1.51, 6.65, repro,
2011-07-25,-31.12, -35.03, -12.90, 2.14, 1.56, 6.8, repro,
2011-07-26,-31.60, -33.51, -19.07, 1.96, 1.46, 6.26, repro,
2011-07-27,-31.95, -33.96, -12.00, 1.87, 1.38, 5.99, repro,
2011-07-28,-33.04, -32.59, -23.75, 1.93, 1.42, 6.17, repro,
2011-07-29,-33.90, -32.55, -17.06, 1.95, 1.43, 6.25, repro,
2011-07-30,-32.01, -33.66, -15.88, 1.89, 1.38, 6.03, repro,
2011-07-31,-32.06, -33.99, -15.14, 2.07, 1.51, 6.67, repro,
2011-08-01,-31.33, -33.38, -19.45, 1.82, 1.33, 5.83, repro,
2011-08-02,-31.67, -34.73, -20.18, 2.19, 1.59, 7.01, repro,
2011-08-03,-32.30, -33.97, -19.52, 2.06, 1.47, 6.56, repro,
2011-08-04,-32.13, -34.87, -19.18, 1.87, 1.38, 6.02, repro,
2011-08-05,-31.41, -34.10, -18.50, 1.89, 1.43, 6.08, repro,
2011-08-06,-31.50, -34.85, -16.51, 1.89, 1.41, 6.02, repro,
2011-08-07,-32.32, -34.31, -16.07, 1.92, 1.42, 6.12, repro,
2011-08-08,-31.70, -34.11, -19.08, 1.88, 1.43, 6.05, repro,
2011-08-09,-32.45, -34.58, -15.35, 1.91, 1.47, 6.25, repro,
2011-08-10,-33.19, -35.04, -15.08, 1.91, 1.46, 6.21, repro,
2011-08-11,-32.25, -34.75, -19.84, 2.05, 1.49, 6.53, repro,
2011-08-12,-32.29, -33.75, -16.68, 1.92, 1.4, 6.12, repro,
2011-08-13,-32.51, -34.48, -19.00, 2.02, 1.51, 6.46, repro,
2011-08-14,-33.77, -35.99, -17.54, 2.14, 1.59, 6.83, repro,
2011-08-15,-34.00, -36.67, -17.08, 1.99, 1.48, 6.41, repro,
2011-08-16,-33.04, -36.88, -22.35, 1.94, 1.45, 6.22, repro,
2011-08-17,-34.10, -37.20, -20.66, 1.99, 1.47, 6.39, repro,
2011-08-18,-32.62, -36.88, -21.05, 2.05, 1.52, 6.57, repro,
2011-08-19,-35.25, -36.85, -15.85, 2, 1.48, 6.41, repro,
2011-08-20,-35.22, -38.10, -16.67, 2.07, 1.52, 6.6, repro,
2011-08-21,-34.78, -37.72, -12.27, 1.91, 1.41, 6.11, repro,
2011-08-22,-33.48, -39.15, -5.28, 2.3, 1.67, 7.33, repro,
2011-08-23,-33.72, -38.02, -18.96, 2.22, 1.61, 7.01, repro,
2011-08-24,-35.04, -38.50, -11.39, 2.15, 1.55, 6.8, repro,
2011-08-25,-35.31, -38.48, -12.07, 2.23, 1.63, 7.1, repro,
2011-08-26,-35.14, -38.26, -12.65, 2.14, 1.61, 6.83, repro,
2011-08-27,-34.55, -38.25, -17.74, 2.04, 1.48, 6.46, repro,
2011-08-28,-34.32, -37.56, -21.33, 2.38, 1.7, 7.53, repro,
2011-08-29,-33.04, -39.45, -14.10, 2.26, 1.62, 7.14, repro,
2011-08-30,-34.50, -39.47, -16.15, 2.08, 1.48, 6.49, repro,
2011-08-31,-34.53, -39.26, -15.46, 1.94, 1.37, 6.08, repro,
2011-09-01,-34.15, -38.87, -16.98, 1.94, 1.42, 6.19, repro,
2011-09-02,-32.87, -39.51, -25.23, 2.04, 1.49, 6.51, repro,
2011-09-03,-34.83, -37.90, -17.32, 1.86, 1.34, 5.96, repro,
2011-09-04,-34.35, -38.57, -16.19, 1.93, 1.4, 6.13, repro,
2011-09-05,-34.64, -39.29, -13.86, 1.96, 1.44, 6.3, repro,
2011-09-06,-35.10, -38.25, -15.40, 1.85, 1.35, 5.9, repro,
2011-09-07,-34.33, -39.26, -17.45, 1.98, 1.43, 6.29, repro,
2011-09-08,-34.44, -38.50, -17.23, 2.09, 1.49, 6.61, repro,
2011-09-09,-34.98, -37.81, -18.74, 1.9, 1.36, 6.01, repro,
2011-09-10,-34.09, -38.96, -16.79, 1.95, 1.41, 6.24, repro,
2011-09-11,-35.14, -39.11, -11.96, 1.96, 1.43, 6.27, repro,
2011-09-12,-34.73, -39.13, -15.57, 1.99, 1.44, 6.31, repro,
2011-09-13,-34.71, -38.81, -16.86, 1.95, 1.43, 6.3, repro,
2011-09-14,-34.78, -38.84, -14.15, 1.98, 1.44, 6.31, repro,
2011-09-15,-32.97, -39.25, -17.83, 2.01, 1.47, 6.42, repro,
2011-09-16,-36.53, -40.51, -11.46, 2.04, 1.47, 6.45, repro,
2011-09-17,-35.22, -38.69, -14.32, 2.18, 1.58, 6.95, repro,
2011-09-18,-36.45, -39.21, -10.05, 2.35, 1.72, 7.57, repro,
2011-09-19,-33.36, -38.63, -12.81, 2.19, 1.64, 7.11, repro,
2011-09-20,-34.89, -38.83, -16.40, 1.93, 1.45, 6.18, repro,
2011-09-21,-34.04, -39.43, -18.06, 2.15, 1.57, 6.83, repro,
2011-09-22,-31.88, -38.56, -8.25, 2.42, 1.74, 7.75, repro,
2011-09-23,-34.94, -41.55, -0.88, 2.42, 1.77, 7.69, repro,
2011-09-24,-34.14, -39.04, -9.40, 2.09, 1.54, 6.65, repro,
2011-09-25,-35.09, -38.36, -4.31, 2.49, 1.78, 7.9, repro,
2011-09-26,-33.51, -39.22, -9.24, 2.2, 1.61, 7.01, repro,
2011-09-27,-32.57, -41.41, -4.38, 2.33, 1.68, 7.41, repro,
