PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P439.pbo.igs14.pos
Offset from source file, 14.91 mm North, 5.81 mm East, 8.13 mm Vertical
Reference position, 48.7081927394 North Latitude, -122.909303325 East Longitude, -13.85699 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2012-07-11,-58.21, -63.60, -0.22, 1.91, 1.37, 5.91, repro,
2012-07-12,-56.90, -64.40, 5.05, 1.99, 1.42, 6.18, repro,
2012-07-13,-57.96, -62.51, -2.16, 2.26, 1.6, 7.04, repro,
2012-07-14,-57.29, -65.10, 5.08, 2.11, 1.5, 6.56, repro,
2012-07-15,-59.10, -65.41, 3.80, 2.09, 1.47, 6.48, repro,
2012-07-16,-57.15, -64.53, 10.36, 2.08, 1.47, 6.48, repro,
2012-07-17,-58.57, -65.19, 1.34, 1.94, 1.38, 6.03, repro,
2012-07-18,-57.71, -65.50, 5.21, 2.01, 1.43, 6.26, repro,
2012-07-19,-57.96, -64.66, 7.97, 1.96, 1.41, 6.12, repro,
2012-07-20,-58.09, -63.63, 1.35, 2.24, 1.58, 7, repro,
2012-07-21,-57.50, -64.69, 6.59, 1.86, 1.35, 5.79, repro,
2012-07-22,-58.74, -65.01, 3.77, 1.85, 1.34, 5.77, repro,
2012-07-23,-58.39, -64.99, 4.06, 1.86, 1.35, 5.8, repro,
2012-07-24,-58.00, -65.26, 2.61, 1.86, 1.35, 5.81, repro,
2012-07-25,-58.37, -65.40, 5.32, 1.73, 1.26, 5.4, repro,
2012-07-26,-57.59, -64.97, 8.78, 1.95, 1.41, 6.09, repro,
2012-07-27,-58.73, -65.29, 5.89, 1.83, 1.32, 5.7, repro,
2012-07-28,-58.92, -65.31, 5.10, 1.79, 1.3, 5.59, repro,
2012-07-29,-59.29, -63.89, 3.97, 1.81, 1.31, 5.66, repro,
2012-07-30,-58.56, -65.85, 6.50, 1.86, 1.34, 5.82, repro,
2012-07-31,-58.57, -64.35, 5.44, 1.91, 1.37, 5.95, repro,
2012-08-01,-59.89, -64.53, 4.37, 1.84, 1.34, 5.81, repro,
2012-08-02,-59.91, -64.59, 6.46, 1.93, 1.38, 6.01, repro,
2012-08-03,-59.84, -64.96, 9.18, 1.77, 1.27, 5.51, repro,
2012-08-04,-59.87, -64.44, 10.77, 1.87, 1.34, 5.83, repro,
2012-08-05,-58.19, -65.62, 6.56, 1.84, 1.32, 5.74, repro,
2012-08-06,-57.89, -64.56, 10.47, 2.06, 1.46, 6.43, repro,
2012-08-07,-58.54, -65.56, 2.48, 1.9, 1.36, 5.88, repro,
2012-08-08,-61.09, -65.51, 9.65, 2.35, 1.64, 7.4, repro,
2012-08-09,-59.54, -65.27, 8.51, 1.74, 1.24, 5.39, repro,
2012-08-10,-58.71, -65.21, 11.76, 1.9, 1.35, 5.88, repro,
2012-08-11,-59.72, -65.33, 11.48, 1.83, 1.3, 5.66, repro,
2012-08-12,-59.18, -65.11, 12.50, 1.85, 1.31, 5.71, repro,
2012-08-13,-60.10, -64.55, 12.38, 1.89, 1.33, 5.85, repro,
2012-08-14,-59.43, -65.31, 9.24, 2.03, 1.43, 6.29, repro,
2012-08-15,-60.77, -65.88, 10.35, 1.85, 1.31, 5.74, repro,
2012-08-16,-59.89, -65.76, 10.11, 1.78, 1.26, 5.48, repro,
2012-08-17,-60.30, -65.65, 10.43, 1.94, 1.39, 6.02, repro,
2012-08-18,-60.22, -64.87, 8.05, 1.89, 1.35, 5.85, repro,
2012-08-19,-60.28, -65.78, 4.71, 1.92, 1.36, 5.96, repro,
2012-08-20,-60.95, -65.29, 10.15, 1.94, 1.37, 6.02, repro,
2012-08-21,-58.92, -65.50, 12.41, 1.97, 1.4, 6.1, repro,
2012-08-22,-60.11, -65.23, 9.19, 1.7, 1.23, 5.32, repro,
2012-08-23,-59.50, -66.18, 13.41, 1.87, 1.32, 5.78, repro,
2012-08-24,-59.32, -65.45, 13.04, 1.78, 1.27, 5.54, repro,
2012-08-25,-60.87, -64.86, 9.69, 1.77, 1.26, 5.5, repro,
2012-08-26,-60.08, -65.72, 12.46, 1.87, 1.33, 5.82, repro,
2012-08-27,-60.06, -65.94, 9.27, 2.1, 1.48, 6.52, repro,
2012-08-28,-60.82, -65.46, 8.71, 1.77, 1.28, 5.59, repro,
2012-08-29,-59.86, -65.10, 11.42, 1.74, 1.25, 5.53, repro,
2012-08-30,-60.23, -65.39, 6.73, 1.74, 1.25, 5.44, repro,
2012-08-31,-60.25, -65.38, 10.16, 1.68, 1.2, 5.24, repro,
2012-09-01,-59.69, -66.42, 9.20, 1.82, 1.31, 5.66, repro,
2012-09-02,-59.70, -64.84, 4.02, 1.88, 1.35, 5.87, repro,
2012-09-03,-60.38, -65.14, 8.85, 1.76, 1.27, 5.5, repro,
2012-09-04,-60.98, -65.46, 5.34, 1.76, 1.27, 5.49, repro,
2012-09-05,-60.49, -66.13, 6.70, 1.78, 1.27, 5.49, repro,
2012-09-06,-61.02, -66.36, 9.53, 1.97, 1.41, 6.13, repro,
2012-09-07,-60.08, -66.09, 7.53, 1.75, 1.28, 5.53, repro,
2012-09-08,-61.08, -66.28, 9.05, 1.78, 1.29, 5.57, repro,
2012-09-09,-60.18, -68.12, 10.33, 2.01, 1.44, 6.28, repro,
2012-09-10,-60.48, -67.53, 12.44, 2.04, 1.46, 6.39, repro,
2012-09-11,-59.27, -67.77, 7.85, 1.79, 1.3, 5.62, repro,
2012-09-12,-60.70, -68.04, 9.17, 1.78, 1.29, 5.56, repro,
2012-09-13,-60.33, -67.15, 7.32, 1.8, 1.31, 5.66, repro,
2012-09-14,-61.32, -67.06, 5.77, 1.91, 1.4, 6.04, repro,
2012-09-15,-60.36, -68.38, 7.17, 1.84, 1.32, 5.78, repro,
2012-09-16,-61.18, -68.44, 7.48, 1.76, 1.28, 5.57, repro,
2012-09-17,-61.58, -69.66, 7.01, 1.77, 1.27, 5.53, repro,
2012-09-18,-61.22, -70.27, 11.11, 1.66, 1.2, 5.2, repro,
2012-09-19,-61.81, -69.62, 11.63, 1.87, 1.34, 5.83, repro,
2012-09-20,-62.23, -70.06, 5.90, 1.92, 1.37, 6.02, repro,
2012-09-21,-61.85, -69.96, 6.12, 1.7, 1.22, 5.32, repro,
2012-09-22,-61.70, -70.31, 9.42, 1.96, 1.39, 6.12, repro,
2012-09-23,-62.38, -70.68, 7.46, 1.81, 1.3, 5.65, repro,
2012-09-24,-62.88, -70.82, 6.83, 1.92, 1.38, 5.97, repro,
2012-09-25,-62.69, -70.89, 10.64, 1.82, 1.31, 5.65, repro,
2012-09-26,-62.30, -70.83, 7.09, 1.77, 1.27, 5.51, repro,
2012-09-27,-63.50, -69.32, 7.58, 1.97, 1.41, 6.13, repro,
2012-09-28,-64.00, -70.53, 8.84, 2.1, 1.5, 6.57, repro,
2012-09-29,-62.86, -70.84, 5.12, 2.07, 1.48, 6.47, repro,
2012-09-30,-63.47, -70.56, 4.81, 1.71, 1.24, 5.37, repro,
2012-10-01,-62.61, -69.98, 4.46, 1.86, 1.34, 5.81, repro,
2012-10-02,-62.98, -70.04, 5.90, 1.96, 1.41, 6.15, repro,
2012-10-03,-63.77, -70.30, 3.18, 1.78, 1.29, 5.6, repro,
2012-10-04,-63.11, -70.01, 2.08, 1.7, 1.24, 5.36, repro,
2012-10-05,-64.07, -70.90, 3.29, 1.7, 1.24, 5.37, repro,
2012-10-06,-64.01, -70.42, 5.63, 1.73, 1.26, 5.49, repro,
2012-10-07,-63.86, -70.30, 7.70, 1.71, 1.24, 5.36, repro,
2012-10-08,-63.77, -70.72, 7.69, 1.71, 1.25, 5.39, repro,
2012-10-09,-63.58, -70.57, 8.01, 1.73, 1.27, 5.42, repro,
2012-10-10,-63.03, -70.85, 4.67, 1.72, 1.27, 5.42, repro,
2012-10-11,-63.64, -70.83, 9.42, 1.7, 1.25, 5.33, repro,
2012-10-12,-62.73, -70.69, 11.85, 1.94, 1.41, 6.07, repro,
2012-10-13,-61.99, -70.23, 16.49, 2.22, 1.59, 6.93, repro,
2012-10-14,-64.20, -71.82, 13.23, 2.12, 1.54, 6.68, repro,
2012-10-15,-63.00, -70.98, 10.10, 2.09, 1.53, 6.58, repro,
2012-10-16,-64.06, -71.87, 12.47, 2.35, 1.72, 7.38, repro,
2012-10-17,-63.89, -70.40, 3.47, 1.81, 1.35, 5.74, repro,
2012-10-18,-63.89, -69.87, 7.17, 1.94, 1.44, 6.12, repro,
2012-10-19,-63.80, -70.97, 7.24, 2.05, 1.5, 6.5, repro,
2012-10-20,-60.98, -71.21, 10.81, 2, 1.48, 6.3, repro,
2012-10-21,-62.67, -72.66, 12.04, 1.88, 1.4, 5.94, repro,
2012-10-22,-62.70, -71.58, 0.78, 1.84, 1.37, 5.82, repro,
2012-10-23,-62.99, -71.29, 4.61, 1.87, 1.39, 5.92, repro,
2012-10-24,-62.49, -71.19, 1.58, 1.84, 1.37, 5.8, repro,
2012-10-25,-62.67, -70.68, -0.06, 1.83, 1.36, 5.76, repro,
2012-10-26,-62.91, -70.75, 1.61, 1.91, 1.41, 5.98, repro,
2012-10-27,-63.93, -70.68, 4.44, 1.91, 1.42, 6, repro,
2012-10-28,-64.05, -70.00, -1.79, 2.12, 1.55, 6.66, repro,
2012-10-29,-64.63, -71.61, 2.10, 2.11, 1.53, 6.61, repro,
2012-10-30,-62.96, -71.52, 5.08, 2.01, 1.48, 6.33, repro,
2012-10-31,-64.39, -70.24, 6.15, 1.88, 1.38, 5.89, repro,
2012-11-01,-63.87, -72.72, 8.71, 1.99, 1.45, 6.22, repro,
2012-11-02,-64.39, -71.27, 6.71, 1.95, 1.43, 6.08, repro,
2012-11-03,-64.36, -70.55, 6.06, 2.13, 1.54, 6.65, repro,
2012-11-04,-64.21, -71.51, 2.02, 2, 1.46, 6.22, repro,
2012-11-05,-63.39, -70.60, 3.44, 2.22, 1.59, 6.96, repro,
2012-11-06,-64.60, -69.83, 1.61, 2.18, 1.58, 6.82, repro,
2012-11-07,-63.54, -70.57, 3.45, 2.17, 1.57, 6.76, repro,
2012-11-08,-64.64, -70.95, 2.08, 1.91, 1.4, 5.98, repro,
2012-11-09,-63.49, -70.44, 0.14, 1.91, 1.41, 5.97, repro,
2012-11-10,-64.48, -70.19, 7.49, 1.85, 1.35, 5.78, repro,
2012-11-11,-63.63, -70.25, 7.07, 1.9, 1.39, 5.94, repro,
2012-11-12,-64.45, -70.71, 1.51, 2.04, 1.47, 6.34, repro,
2012-11-13,-63.99, -70.87, -0.68, 1.95, 1.44, 6.19, repro,
2012-11-14,-64.88, -69.94, 2.31, 1.82, 1.32, 5.68, repro,
2012-11-15,-63.84, -70.19, -0.13, 1.86, 1.36, 5.84, repro,
2012-11-16,-64.48, -70.68, 4.97, 1.95, 1.41, 6.1, repro,
2012-11-17,-63.57, -68.58, -1.16, 2.1, 1.51, 6.61, repro,
2012-11-18,-64.47, -69.47, 12.71, 2.22, 1.58, 6.89, repro,
2012-11-19,-64.26, -69.63, 5.82, 2.03, 1.46, 6.42, repro,
2012-11-20,-64.06, -68.58, -2.03, 2.09, 1.5, 6.55, repro,
2012-11-21,-64.93, -70.69, 2.31, 1.97, 1.44, 6.21, repro,
2012-11-22,-64.55, -69.81, -4.74, 1.89, 1.38, 5.94, repro,
2012-11-23,-65.91, -69.22, -9.73, 2.11, 1.53, 6.66, repro,
2012-11-24,-62.95, -69.59, -3.71, 1.98, 1.47, 6.22, repro,
2012-11-25,-63.37, -70.40, -11.09, 1.83, 1.37, 5.76, repro,
2012-11-26,-64.75, -69.84, -6.85, 1.79, 1.34, 5.62, repro,
2012-11-27,-63.88, -70.43, 0.52, 1.86, 1.39, 5.87, repro,
2012-11-28,-63.66, -69.89, -5.69, 1.97, 1.44, 6.14, repro,
2012-11-29,-64.21, -69.02, -0.72, 2.01, 1.48, 6.33, repro,
2012-11-30,-65.39, -68.48, -6.13, 2.12, 1.6, 6.69, repro,
2012-12-01,-66.32, -70.38, -1.68, 2.09, 1.55, 6.58, repro,
2012-12-02,-66.07, -69.91, -0.20, 2.04, 1.52, 6.38, repro,
2012-12-03,-64.30, -70.58, -3.32, 2, 1.5, 6.25, repro,
2012-12-04,-66.37, -69.40, -5.39, 1.97, 1.48, 6.18, repro,
2012-12-05,-64.46, -69.67, -4.34, 2.01, 1.5, 6.28, repro,
2012-12-06,-64.04, -69.33, -3.07, 1.77, 1.36, 5.56, repro,
2012-12-07,-64.84, -71.14, -8.16, 1.99, 1.49, 6.18, repro,
2012-12-08,-64.13, -70.87, -4.90, 1.88, 1.42, 5.87, repro,
2012-12-09,-64.55, -69.67, -6.23, 1.76, 1.35, 5.55, repro,
2012-12-10,-64.18, -69.54, -4.34, 1.83, 1.39, 5.72, repro,
2012-12-11,-64.35, -70.87, 4.02, 1.99, 1.49, 6.2, repro,
2012-12-12,-64.76, -70.47, 4.45, 1.87, 1.42, 5.85, repro,
2012-12-13,-64.30, -70.03, 1.31, 1.86, 1.42, 5.86, repro,
2012-12-14,-65.06, -70.85, 11.60, 1.82, 1.39, 5.73, repro,
2012-12-15,-64.92, -71.28, 8.41, 1.99, 1.5, 6.23, repro,
2012-12-16,-64.83, -70.42, 9.68, 1.81, 1.36, 5.7, repro,
2012-12-17,-65.50, -71.40, 7.59, 1.97, 1.48, 6.16, repro,
2012-12-18,-63.69, -70.60, 4.78, 1.92, 1.44, 6, repro,
2012-12-19,-66.15, -69.47, 3.57, 1.92, 1.43, 6.01, repro,
2012-12-20,-63.60, -70.48, -3.72, 1.96, 1.47, 6.14, repro,
2012-12-21,-64.18, -70.99, -4.55, 1.94, 1.44, 6.08, repro,
2012-12-22,-64.81, -70.47, -1.83, 1.87, 1.39, 5.84, repro,
2012-12-23,-66.81, -69.30, -3.82, 2.01, 1.5, 6.22, repro,
2012-12-24,-65.29, -70.57, -5.58, 1.73, 1.33, 5.45, repro,
2012-12-25,-64.85, -71.03, -3.96, 1.85, 1.38, 5.76, repro,
2012-12-26,-63.83, -72.28, 1.03, 1.92, 1.43, 5.91, repro,
2012-12-27,-64.81, -70.61, 0.89, 1.71, 1.28, 5.33, repro,
2012-12-28,-64.42, -70.64, -4.23, 1.79, 1.34, 5.6, repro,
2012-12-29,-64.45, -70.31, 1.03, 1.76, 1.32, 5.54, repro,
2012-12-30,-64.77, -70.01, -1.26, 1.81, 1.34, 5.62, repro,
2012-12-31,-64.45, -70.52, 0.46, 1.76, 1.3, 5.48, repro,
2013-01-01,-65.51, -68.63, -8.19, 1.79, 1.36, 5.62, repro,
2013-01-02,-65.24, -69.04, -4.91, 1.79, 1.35, 5.6, repro,
2013-01-03,-64.76, -70.61, -3.49, 1.79, 1.33, 5.62, repro,
2013-01-04,-65.48, -70.56, -0.18, 1.86, 1.39, 5.79, repro,
2013-01-05,-65.77, -71.03, 0.08, 1.92, 1.44, 6.03, repro,
2013-01-06,-65.01, -71.05, -2.31, 1.96, 1.44, 6.11, rern6,
2013-01-07,-65.42, -71.32, -0.48, 1.89, 1.39, 5.91, rern6,
2013-01-08,-65.33, -69.55, -3.86, 1.88, 1.39, 5.87, rern6,
2013-01-09,-64.85, -70.88, 2.06, 1.82, 1.34, 5.68, rern6,
2013-01-10,-64.93, -71.04, -3.89, 1.87, 1.39, 5.83, rern6,
2013-01-11,-65.32, -69.88, -1.86, 1.71, 1.27, 5.35, rern6,
2013-01-12,-65.08, -69.82, -5.03, 1.79, 1.32, 5.58, rern6,
2013-01-13,-65.11, -69.49, -7.22, 1.8, 1.35, 5.65, rern6,
2013-01-14,-64.40, -70.03, -5.76, 1.81, 1.34, 5.64, rern6,
2013-01-15,-65.13, -70.31, -7.88, 1.72, 1.27, 5.39, rern6,
2013-01-16,-64.83, -70.09, -7.63, 1.82, 1.31, 5.63, rern6,
2013-01-17,-65.71, -70.21, -11.77, 1.8, 1.3, 5.58, rern6,
2013-01-18,-66.50, -70.89, -4.24, 1.85, 1.36, 5.76, rern6,
2013-01-19,-65.24, -71.11, -7.49, 1.9, 1.39, 5.92, rern6,
2013-01-20,-64.76, -70.15, -11.56, 1.82, 1.33, 5.68, rern6,
2013-01-21,-65.04, -70.55, -2.68, 1.78, 1.3, 5.52, rern6,
2013-01-22,-64.87, -70.55, -4.03, 1.81, 1.3, 5.62, rern6,
2013-01-23,-64.87, -70.86, -4.72, 1.96, 1.41, 5.98, rern6,
2013-01-24,-65.40, -71.01, -2.00, 1.93, 1.4, 5.95, rern6,
2013-01-25,-64.58, -70.60, -5.64, 1.93, 1.4, 6, rern6,
2013-01-26,-64.15, -72.18, -0.93, 1.85, 1.35, 5.77, rern6,
2013-01-27,-64.09, -71.15, -2.85, 1.86, 1.36, 5.71, rern6,
2013-01-28,-64.99, -71.38, -3.27, 1.81, 1.33, 5.58, rern6,
2013-01-29,-65.09, -71.21, -3.16, 1.81, 1.33, 5.61, rern6,
2013-01-30,-64.78, -70.69, -2.21, 1.88, 1.38, 5.81, rern6,
2013-01-31,-64.77, -71.07, -4.52, 1.91, 1.39, 5.89, rern6,
2013-02-01,-65.02, -71.23, -6.78, 1.81, 1.33, 5.59, rern6,
2013-02-02,-64.73, -70.35, -13.51, 1.83, 1.34, 5.66, rern6,
2013-02-03,-65.79, -71.00, -3.84, 1.84, 1.34, 5.69, rern6,
2013-02-04,-65.47, -71.17, -2.08, 1.87, 1.36, 5.78, rern6,
2013-02-05,-64.59, -71.54, 4.65, 2.05, 1.48, 6.33, rern6,
2013-02-06,-64.92, -72.36, 0.44, 2.08, 1.47, 6.31, rern6,
2013-02-07,-65.12, -69.34, -6.92, 2, 1.44, 6.2, rern6,
2013-02-08,-65.24, -71.45, -4.32, 1.82, 1.32, 5.61, rern6,
2013-02-09,-64.67, -71.58, -2.21, 1.81, 1.32, 5.61, rern6,
2013-02-10,-64.53, -71.61, -6.01, 1.78, 1.31, 5.53, rern6,
2013-02-11,-64.92, -71.72, -0.77, 1.81, 1.33, 5.6, rern6,
2013-02-12,-63.73, -71.09, -3.43, 1.84, 1.35, 5.7, rern6,
2013-02-13,-64.26, -71.29, -2.58, 2.01, 1.47, 6.25, rern6,
2013-02-14,-64.75, -71.25, -7.33, 1.81, 1.34, 5.64, rern6,
2013-02-15,-65.74, -70.86, -9.56, 1.75, 1.3, 5.44, rern6,
2013-02-16,-66.04, -71.19, -7.87, 1.82, 1.35, 5.71, rern6,
2013-02-17,-65.07, -71.60, -2.74, 1.76, 1.3, 5.48, rern6,
2013-02-18,-65.17, -71.52, -0.51, 1.81, 1.32, 5.66, rern6,
2013-02-19,-65.51, -71.85, 0.72, 1.82, 1.34, 5.69, rern6,
2013-02-20,-64.59, -71.99, -3.57, 1.8, 1.32, 5.65, rern6,
2013-02-21,-64.74, -71.12, -2.95, 1.82, 1.32, 5.68, rern6,
2013-02-22,-65.48, -71.68, 1.29, 1.88, 1.38, 5.88, rern6,
2013-02-23,-64.99, -72.55, -0.71, 1.93, 1.41, 6, rern6,
2013-02-24,-65.31, -70.74, -2.18, 1.86, 1.36, 5.82, rern6,
2013-02-25,-66.42, -71.70, -3.46, 1.94, 1.41, 6.06, rern6,
2013-02-26,-65.06, -72.02, -6.14, 1.86, 1.36, 5.83, rern6,
2013-02-27,-64.98, -71.12, -5.57, 1.93, 1.41, 6.02, rern6,
2013-02-28,-65.51, -71.60, -6.42, 1.78, 1.3, 5.56, rern6,
2013-03-01,-65.83, -71.26, -6.59, 1.9, 1.38, 5.93, rern6,
2013-03-02,-65.00, -71.32, -9.10, 1.88, 1.37, 5.88, rern6,
2013-03-03,-64.40, -71.93, -10.85, 1.95, 1.4, 6.1, rern6,
2013-03-04,-64.56, -70.62, -10.95, 1.8, 1.32, 5.63, rern6,
2013-03-05,-64.51, -71.38, -7.68, 1.8, 1.31, 5.6, rern6,
2013-03-06,-64.64, -72.09, -2.98, 1.81, 1.33, 5.68, rern6,
2013-03-07,-65.76, -71.05, -3.76, 1.81, 1.32, 5.65, rern6,
2013-03-08,-65.31, -71.03, -8.00, 1.78, 1.3, 5.55, rern6,
2013-03-09,-65.26, -71.17, -7.82, 1.8, 1.32, 5.59, rern6,
2013-03-10,-65.56, -71.62, -5.81, 1.85, 1.35, 5.74, rern6,
2013-03-11,-65.33, -71.00, -11.87, 1.82, 1.33, 5.65, rern6,
2013-03-12,-65.29, -72.78, -5.51, 1.69, 1.25, 5.29, rern6,
2013-03-13,-64.14, -72.59, -5.64, 1.87, 1.37, 5.83, rern6,
2013-03-14,-66.59, -71.68, -9.99, 2.07, 1.5, 6.43, rern6,
2013-03-15,-63.76, -71.55, -10.70, 1.8, 1.31, 5.6, rern6,
2013-03-16,-64.56, -71.58, -5.06, 1.94, 1.41, 6.03, rern6,
2013-03-17,-64.79, -70.63, -7.97, 1.86, 1.36, 5.78, rern6,
2013-03-18,-65.42, -70.20, -6.82, 1.86, 1.36, 5.78, rern6,
2013-03-19,-65.51, -70.12, -9.25, 1.82, 1.33, 5.67, rern6,
2013-03-20,-66.58, -70.99, -4.24, 1.99, 1.44, 6.16, rern6,
2013-03-21,-64.54, -71.61, -7.01, 1.84, 1.34, 5.7, rern6,
2013-03-22,-65.32, -70.91, -6.25, 1.77, 1.29, 5.47, rern6,
2013-03-23,-65.28, -70.90, -11.72, 1.79, 1.31, 5.54, rern6,
2013-03-24,-65.15, -70.31, -10.46, 1.78, 1.29, 5.54, rern6,
2013-03-25,-65.39, -70.89, -6.96, 1.79, 1.3, 5.56, rern6,
2013-03-26,-66.24, -70.71, -7.01, 1.8, 1.32, 5.59, rern6,
2013-03-27,-65.32, -71.80, -5.90, 1.74, 1.28, 5.43, rern6,
2013-03-28,-65.52, -71.59, -6.39, 1.76, 1.3, 5.54, rern6,
2013-03-29,-65.92, -70.98, -7.46, 1.8, 1.34, 5.68, rern6,
2013-03-30,-65.41, -70.99, -8.71, 1.77, 1.31, 5.57, rern6,
2013-03-31,-65.41, -71.22, -5.10, 1.8, 1.34, 5.7, rern6,
2013-04-01,-65.38, -71.23, -8.66, 1.82, 1.35, 5.73, rern6,
2013-04-02,-65.39, -70.60, -9.33, 1.91, 1.41, 6.02, rern6,
2013-04-03,-65.28, -71.13, -2.87, 1.89, 1.39, 5.95, rern6,
2013-04-04,-66.41, -72.34, -5.65, 4.54, 3.66, 14.67, rern6,
2013-04-05,-64.18, -71.22, 2.06, 1.88, 1.39, 5.92, rern6,
2013-04-06,-65.81, -71.88, -2.94, 1.98, 1.46, 6.22, rern6,
2013-04-07,-66.21, -71.34, -2.45, 1.82, 1.36, 5.72, rern6,
2013-04-08,-65.67, -70.89, -4.70, 1.8, 1.33, 5.64, rern6,
2013-04-09,-66.29, -70.63, -9.08, 1.83, 1.36, 5.76, rern6,
2013-04-10,-65.77, -71.69, -4.62, 3.67, 2.88, 11.28, rern6,
2013-04-11,-65.83, -70.95, -6.23, 1.85, 1.4, 5.86, rern6,
2013-04-12,-66.04, -70.71, -7.35, 1.83, 1.4, 5.83, rern6,
2013-04-13,-64.78, -71.38, -4.14, 1.92, 1.45, 6.05, rern6,
2013-04-14,-66.10, -70.57, -4.17, 1.84, 1.39, 5.81, rern6,
2013-04-15,-65.53, -70.90, -4.64, 2.73, 2.25, 8.74, rern6,
2013-04-16,-65.78, -70.78, -9.51, 1.86, 1.4, 5.87, rern6,
2013-04-17,-65.62, -70.88, -10.28, 1.85, 1.4, 5.81, rern6,
2013-04-18,-66.32, -70.54, -7.78, 1.79, 1.37, 5.65, rern6,
2013-04-19,-65.40, -71.81, -5.67, 1.83, 1.39, 5.77, rern6,
2013-04-20,-66.21, -71.00, -3.92, 3.11, 2.63, 9.46, rern6,
2013-04-21,-67.61, -70.32, -6.31, 3.24, 2.71, 9.86, rern6,
2013-04-22,-66.60, -70.37, -11.89, 3.13, 2.6, 9.47, rern6,
2013-04-23,-66.27, -70.97, -9.79, 1.8, 1.36, 5.67, rern6,
2013-04-24,-67.05, -69.98, -6.09, 2.97, 2.47, 9.26, rern6,
2013-04-25,-66.30, -71.66, -1.58, 1.87, 1.4, 5.89, rern6,
2013-04-26,-66.75, -71.22, -7.12, 1.89, 1.42, 5.94, rern6,
2013-04-27,-65.41, -70.33, -4.93, 1.89, 1.41, 5.96, rern6,
2013-04-28,-65.89, -69.95, -4.93, 2.04, 1.5, 6.37, rern6,
2013-04-29,-66.45, -72.12, -4.21, 1.88, 1.4, 5.91, rern6,
2013-04-30,-65.44, -70.67, -5.63, 1.79, 1.34, 5.63, rern6,
2013-05-01,-66.39, -70.30, -12.30, 1.83, 1.36, 5.72, rern6,
2013-05-02,-65.69, -70.27, -13.47, 1.94, 1.43, 6.05, rern6,
2013-05-03,-66.17, -71.42, -12.26, 1.84, 1.37, 5.77, rern6,
2013-05-04,-65.77, -70.78, -10.98, 1.9, 1.4, 5.92, rern6,
2013-05-05,-66.22, -72.03, -5.31, 1.89, 1.39, 5.89, rern6,
2013-05-06,-64.60, -71.60, -1.37, 1.84, 1.36, 5.73, rern6,
2013-05-07,-65.42, -71.84, -2.70, 1.87, 1.38, 5.85, rern6,
2013-05-08,-65.66, -71.52, -5.78, 1.85, 1.36, 5.74, rern6,
2013-05-09,-65.91, -71.67, -5.78, 1.83, 1.35, 5.69, rern6,
2013-05-10,-66.84, -71.29, -6.37, 1.88, 1.35, 5.8, rern6,
2013-05-11,-65.77, -71.99, -4.29, 1.98, 1.44, 6.2, rern6,
2013-05-12,-64.98, -72.12, -4.31, 2.09, 1.52, 6.52, rern6,
2013-05-13,-65.79, -73.43, 0.93, 2.12, 1.53, 6.59, rern6,
2013-05-14,-65.79, -71.01, 0.67, 1.88, 1.38, 5.88, rern6,
2013-05-15,-65.55, -71.99, -0.15, 1.83, 1.35, 5.7, rern6,
2013-05-16,-66.06, -72.05, -4.21, 1.84, 1.34, 5.69, rern6,
2013-05-17,-65.55, -72.06, -8.48, 1.9, 1.41, 5.9, rern6,
2013-05-18,-66.00, -72.12, -3.30, 1.81, 1.34, 5.66, rern6,
2013-05-19,-65.95, -72.01, -5.20, 1.84, 1.36, 5.72, rern6,
2013-05-20,-66.53, -71.75, -10.42, 1.93, 1.42, 5.99, rern6,
2013-05-21,-66.29, -72.26, -0.29, 2.2, 1.6, 6.85, rern6,
2013-05-22,-66.14, -71.74, -3.76, 1.89, 1.41, 5.93, rern6,
2013-05-23,-66.61, -72.78, -2.37, 1.87, 1.4, 5.84, rern6,
2013-05-24,-66.24, -72.46, -1.20, 1.77, 1.32, 5.53, rern6,
2013-05-25,-66.42, -70.96, -2.15, 1.83, 1.37, 5.73, rern6,
2013-05-26,-66.65, -71.86, -0.56, 1.87, 1.38, 5.84, rern6,
2013-05-27,-68.32, -72.55, -0.29, 1.88, 1.39, 5.89, rern6,
2013-05-28,-66.05, -73.24, 6.76, 1.92, 1.42, 6.02, rern6,
2013-05-29,-66.61, -73.15, -0.66, 1.99, 1.47, 6.21, rern6,
2013-05-30,-66.73, -71.92, 4.96, 1.84, 1.37, 5.76, rern6,
2013-05-31,-67.62, -71.94, -1.30, 1.75, 1.31, 5.47, rern6,
2013-06-01,-68.28, -71.74, -3.03, 1.97, 1.49, 6.17, rern6,
2013-06-02,-66.83, -71.86, -3.62, 1.89, 1.42, 5.9, rern6,
2013-06-03,-67.71, -71.70, -4.64, 1.89, 1.41, 5.89, rern6,
2013-06-04,-67.40, -71.16, -6.34, 1.88, 1.42, 5.9, rern6,
2013-06-05,-67.38, -71.73, 1.95, 2.02, 1.52, 6.38, rern6,
2013-06-06,-68.61, -71.19, -4.52, 1.86, 1.39, 5.82, rern6,
