PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-07-01
Source file, P439.pbo.nam14.pos
Offset from source file, 9.06 mm North, 42.07 mm East, -9.49 mm Vertical
Reference position, 48.7081923297 North Latitude, -122.9093038229 East Longitude, -13.85953 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-08-29,-7.30, 12.54, 3.96, 2.18, 1.68, 7, repro,
2006-08-30,-8.46, 13.36, 7.62, 1.73, 1.35, 5.63, repro,
2006-08-31,-8.74, 13.36, 4.45, 1.78, 1.34, 5.7, repro,
2006-09-01,-8.30, 13.52, -4.50, 1.73, 1.45, 5.75, repro,
2006-09-02,-9.10, 13.72, 1.35, 1.72, 1.37, 5.53, repro,
2006-09-03,-7.02, 13.14, 4.73, 1.88, 1.46, 6.05, repro,
2006-09-04,-7.42, 14.45, -2.75, 1.75, 1.37, 5.65, repro,
2006-09-05,-7.47, 14.40, -4.97, 1.85, 1.44, 5.89, repro,
2006-09-06,-8.73, 13.30, 4.16, 1.81, 1.47, 5.8, repro,
2006-09-07,-9.21, 14.59, 6.54, 1.75, 1.44, 5.79, repro,
2006-09-08,-8.98, 13.09, 8.90, 1.96, 1.58, 6.43, repro,
2006-09-09,-8.77, 12.29, 11.06, 2.15, 1.68, 6.95, repro,
2006-09-10,-9.04, 13.89, 4.35, 1.9, 1.51, 6.21, repro,
2006-09-11,-8.15, 12.91, 2.99, 1.98, 1.55, 6.41, repro,
2006-09-12,-8.21, 13.28, 1.80, 1.87, 1.44, 6, repro,
2006-09-13,-9.10, 13.29, 8.22, 1.87, 1.48, 5.97, repro,
2006-09-14,-8.61, 12.84, 12.31, 1.85, 1.47, 5.98, repro,
2006-09-15,-7.79, 13.31, 4.88, 1.75, 1.33, 5.54, repro,
2006-09-16,-7.83, 13.65, 3.18, 1.7, 1.34, 5.47, repro,
2006-09-17,-8.95, 13.62, 10.57, 1.78, 1.38, 5.72, repro,
2006-09-18,-10.22, 12.37, 14.34, 2.37, 1.76, 7.55, repro,
2006-09-19,-9.37, 14.05, 10.08, 1.76, 1.38, 5.69, repro,
2006-09-20,-8.00, 13.56, 9.55, 1.91, 1.41, 5.93, repro,
2006-09-21,-9.04, 13.85, 7.66, 1.83, 1.42, 5.85, repro,
2006-09-22,-8.84, 14.07, 2.44, 1.76, 1.34, 5.61, repro,
2006-09-23,-9.15, 13.96, 2.60, 1.76, 1.36, 5.65, repro,
2006-09-24,-8.64, 13.17, 1.96, 1.69, 1.26, 5.3, repro,
2006-09-25,-8.68, 14.05, 5.46, 1.76, 1.31, 5.53, repro,
2006-09-26,-8.04, 14.71, 2.66, 1.87, 1.36, 5.85, repro,
2006-09-27,-8.92, 13.94, -1.16, 1.73, 1.33, 5.54, repro,
2006-09-28,-9.03, 14.42, 1.14, 1.77, 1.4, 5.72, repro,
2006-09-29,-8.20, 13.70, 5.26, 1.87, 1.4, 5.85, repro,
2006-09-30,-8.85, 13.64, 10.34, 1.88, 1.45, 6.01, repro,
2006-10-01,-9.07, 13.91, 6.99, 1.7, 1.35, 5.52, repro,
2006-10-02,-9.50, 14.60, 3.05, 1.84, 1.38, 5.85, repro,
2006-10-03,-9.16, 14.66, -0.37, 1.85, 1.41, 5.91, repro,
2006-10-04,-7.91, 14.41, 3.86, 1.81, 1.31, 5.72, repro,
2006-10-05,-9.54, 14.74, 6.01, 1.79, 1.36, 5.68, repro,
2006-10-06,-8.71, 14.37, 4.94, 2, 1.54, 6.36, repro,
2006-10-07,-8.02, 14.86, -1.60, 1.87, 1.45, 5.98, repro,
2006-10-08,-8.23, 14.95, -2.08, 1.92, 1.46, 6.16, repro,
2006-10-09,-8.50, 14.75, -2.46, 1.76, 1.36, 5.62, repro,
2006-10-10,-8.68, 14.58, -2.97, 1.87, 1.46, 6.05, repro,
2006-10-11,-8.39, 14.99, 1.71, 1.92, 1.46, 6.07, repro,
2006-10-12,-8.65, 14.99, 7.77, 1.88, 1.49, 5.94, repro,
2006-10-13,-9.10, 15.16, 4.09, 1.76, 1.33, 5.63, repro,
2006-10-14,-8.65, 15.16, 5.96, 1.9, 1.51, 6.15, repro,
2006-10-15,-7.41, 12.70, 17.33, 2.21, 1.69, 7.04, repro,
2006-10-16,-8.44, 14.54, 12.86, 1.9, 1.46, 5.98, repro,
2006-10-17,-7.29, 15.48, 11.60, 1.77, 1.37, 5.77, repro,
2006-10-18,-8.89, 15.33, 6.61, 1.83, 1.43, 5.9, repro,
2006-10-19,-7.86, 15.43, 10.99, 2.15, 1.55, 6.78, repro,
2006-10-20,-7.02, 14.73, 3.60, 1.91, 1.49, 6.2, repro,
2006-10-21,-8.43, 15.57, -4.27, 1.83, 1.42, 5.96, repro,
2006-10-22,-7.63, 15.50, 2.50, 1.8, 1.38, 5.74, repro,
2006-10-23,-8.46, 15.29, 2.17, 1.86, 1.48, 6.05, repro,
2006-10-24,-8.37, 15.17, 3.28, 2.17, 1.6, 6.82, repro,
2006-10-25,-7.58, 14.71, 0.48, 1.92, 1.47, 6.12, repro,
2006-10-26,-7.36, 17.19, 5.86, 1.89, 1.45, 6.14, repro,
2006-10-27,-7.52, 17.21, 2.09, 2.01, 1.46, 6.26, repro,
2006-10-28,-7.69, 16.09, 0.88, 1.87, 1.46, 6.03, repro,
2006-10-29,-7.06, 15.05, -0.11, 2.25, 1.71, 7.15, repro,
2006-10-30,-8.65, 15.71, 3.98, 1.79, 1.33, 5.71, repro,
2006-10-31,-7.95, 16.04, 4.88, 1.77, 1.35, 5.58, repro,
2006-11-01,-7.83, 16.08, 3.22, 1.73, 1.38, 5.63, repro,
2006-11-02,-7.31, 14.60, 12.03, 1.93, 1.47, 6.09, repro,
2006-11-03,-8.08, 16.69, 7.64, 1.97, 1.51, 6.37, repro,
2006-11-04,-7.25, 15.19, 3.74, 2.1, 1.57, 6.61, repro,
2006-11-05,-5.91, 15.19, -0.37, 2.23, 1.67, 7.19, repro,
2006-11-06,-10.04, 14.44, 4.22, 2.14, 1.59, 6.79, repro,
2006-11-07,-6.09, 15.71, 0.74, 2.3, 1.69, 7.23, repro,
2006-11-08,-8.25, 16.46, 5.72, 2.09, 1.5, 6.57, repro,
2006-11-09,-7.19, 15.88, 4.28, 1.88, 1.43, 5.94, repro,
2006-11-10,-7.84, 17.52, -0.94, 1.97, 1.46, 6.16, repro,
2006-11-11,-6.43, 15.84, 2.12, 2.09, 1.54, 6.54, repro,
2006-11-12,-7.26, 15.74, -1.97, 2.05, 1.48, 6.38, repro,
2006-11-13,-8.65, 14.49, 7.04, 2.23, 1.6, 6.88, repro,
2006-11-14,-7.45, 15.79, 5.25, 1.98, 1.44, 6.26, repro,
2006-11-15,-7.45, 15.61, 4.29, 2.02, 1.49, 6.46, repro,
2006-11-16,-8.43, 15.21, 3.84, 1.94, 1.45, 6.32, repro,
2006-11-17,-7.10, 15.86, -2.89, 1.9, 1.4, 6.2, repro,
2006-11-18,-6.00, 15.55, 1.01, 1.96, 1.4, 6.21, repro,
2006-11-19,-8.76, 16.46, -6.05, 2.16, 1.66, 7, repro,
2006-11-20,-6.87, 15.03, -0.17, 1.97, 1.51, 6.41, repro,
2006-11-21,-6.50, 16.33, -3.45, 2.03, 1.52, 6.54, repro,
2006-11-22,-5.78, 14.88, -2.17, 2.1, 1.52, 6.65, repro,
2006-11-23,-7.77, 16.93, -7.75, 2.06, 1.52, 6.61, repro,
2006-11-24,-6.63, 15.77, -6.67, 1.96, 1.43, 6.26, repro,
2006-11-25,-6.21, 15.48, -2.92, 1.88, 1.44, 5.99, repro,
2006-11-26,-5.69, 14.88, -6.06, 1.79, 1.34, 5.73, repro,
2006-11-27,-7.07, 15.25, -6.14, 1.72, 1.28, 5.56, repro,
2006-11-28,-7.53, 16.95, -3.06, 1.68, 1.28, 5.38, repro,
2006-11-29,-7.46, 16.89, -3.79, 1.71, 1.24, 5.36, repro,
2006-11-30,-6.53, 17.58, -3.20, 1.79, 1.34, 5.79, repro,
2006-12-01,-6.80, 16.38, -10.55, 1.71, 1.35, 5.66, repro,
2006-12-02,-6.78, 16.40, -14.23, 1.82, 1.32, 5.7, repro,
2006-12-03,-6.39, 16.88, -9.62, 1.78, 1.36, 5.71, repro,
2006-12-04,-6.72, 16.85, -11.25, 1.84, 1.36, 5.92, repro,
2006-12-05,-6.97, 16.33, -11.48, 1.81, 1.35, 5.83, repro,
2006-12-06,-5.96, 16.55, -9.29, 1.94, 1.46, 6.15, repro,
2006-12-07,-7.65, 16.52, -12.10, 1.92, 1.43, 6.2, repro,
2006-12-08,-7.41, 16.26, -6.85, 2.06, 1.55, 6.71, repro,
2006-12-09,-7.42, 16.64, -5.04, 1.93, 1.47, 6.3, repro,
2006-12-10,-7.45, 15.37, 5.06, 1.86, 1.38, 5.92, repro,
2006-12-11,-8.64, 17.89, -1.27, 1.95, 1.46, 6.26, repro,
2006-12-12,-6.63, 15.78, -3.44, 2.03, 1.49, 6.51, repro,
2006-12-13,-6.33, 13.82, -6.90, 2.15, 1.64, 6.96, repro,
2006-12-14,-6.89, 15.12, -2.65, 2.09, 1.56, 6.84, repro,
2006-12-15,-5.30, 16.24, -1.48, 2.02, 1.54, 6.54, repro,
2006-12-16,-6.42, 15.07, -2.23, 1.79, 1.37, 5.79, repro,
2006-12-17,-6.22, 15.94, -6.69, 1.73, 1.32, 5.69, repro,
2006-12-18,-6.39, 16.95, -5.98, 1.84, 1.38, 5.92, repro,
2006-12-19,-6.27, 15.89, -4.94, 1.93, 1.49, 6.38, repro,
2006-12-20,-6.77, 16.72, -1.46, 1.99, 1.48, 6.52, repro,
2006-12-21,-6.62, 17.06, -6.04, 2.26, 1.67, 7.32, repro,
2006-12-22,-5.10, 16.18, -9.32, 1.8, 1.39, 5.91, repro,
2006-12-23,-4.00, 16.46, -8.51, 1.9, 1.46, 6.12, repro,
2006-12-24,-6.65, 16.78, -9.26, 1.85, 1.37, 6, repro,
2006-12-25,-5.97, 16.26, -8.29, 2, 1.49, 6.42, repro,
2006-12-26,-5.90, 15.78, -4.12, 1.83, 1.39, 5.83, repro,
2006-12-27,-5.34, 15.89, -3.31, 1.81, 1.36, 5.96, repro,
2006-12-28,-6.08, 16.75, -8.60, 1.78, 1.36, 5.86, repro,
2006-12-29,-5.48, 15.62, -18.96, 1.96, 1.49, 6.24, repro,
2006-12-30,-6.36, 16.07, -12.46, 1.86, 1.41, 5.96, repro,
2006-12-31,-4.60, 16.38, -12.35, 1.87, 1.4, 6.06, repro,
2007-01-01,-6.73, 16.92, -10.64, 1.84, 1.33, 5.92, repro,
2007-01-02,-7.31, 14.47, -4.21, 2.04, 1.52, 6.62, repro,
2007-01-03,-7.23, 15.63, -1.32, 2, 1.49, 6.45, repro,
2007-01-04,-7.18, 13.91, -7.94, 1.88, 1.46, 6.17, repro,
2007-01-05,-7.67, 15.37, -12.55, 1.8, 1.35, 5.81, repro,
2007-01-06,-6.59, 16.49, -10.49, 2.09, 1.56, 6.71, repro,
2007-01-07,-6.64, 15.88, -16.28, 1.97, 1.45, 6.33, repro,
2007-01-08,-6.25, 16.20, -18.16, 1.99, 1.46, 6.34, repro,
2007-01-09,-6.49, 16.46, -12.76, 2.06, 1.52, 6.49, repro,
2007-01-10,-6.91, 16.84, -12.33, 1.85, 1.37, 5.84, repro,
2007-01-11,-7.09, 16.49, -14.06, 1.64, 1.3, 5.25, repro,
2007-01-12,-5.80, 16.88, -17.48, 1.59, 1.25, 5.21, repro,
2007-01-13,-5.91, 17.12, -17.39, 1.64, 1.29, 5.29, repro,
2007-01-14,-6.06, 17.03, -20.17, 1.62, 1.23, 5.22, repro,
2007-01-15,-5.59, 17.16, -19.44, 1.61, 1.27, 5.2, repro,
2007-01-16,-6.52, 16.52, -14.21, 1.85, 1.39, 5.79, repro,
2007-01-17,-5.87, 16.36, -17.89, 1.73, 1.37, 5.65, repro,
2007-01-18,-5.61, 17.37, -19.14, 1.73, 1.32, 5.53, repro,
2007-01-19,-5.36, 17.42, -14.61, 1.95, 1.51, 6.29, repro,
2007-01-20,-6.12, 17.04, -12.84, 1.91, 1.46, 6.15, repro,
2007-01-21,-5.38, 17.50, -13.28, 1.77, 1.33, 5.75, repro,
2007-01-22,-6.01, 18.14, -12.67, 1.83, 1.45, 6.02, repro,
2007-01-23,-5.63, 16.70, -13.01, 1.81, 1.37, 5.74, repro,
2007-01-24,-7.31, 16.84, -17.37, 1.85, 1.45, 5.85, repro,
2007-01-25,-6.98, 16.54, -21.36, 1.83, 1.4, 5.84, repro,
2007-01-26,-6.37, 16.65, -19.00, 1.78, 1.27, 5.55, repro,
2007-01-27,-6.95, 16.30, -20.04, 1.8, 1.35, 5.7, repro,
2007-01-28,-6.87, 15.18, -20.25, 1.73, 1.28, 5.56, repro,
2007-01-29,-7.70, 14.73, -19.40, 1.81, 1.38, 5.79, repro,
2007-01-30,-8.29, 14.03, -19.82, 1.85, 1.37, 5.72, repro,
2007-01-31,-8.94, 13.30, -15.24, 1.77, 1.38, 5.64, repro,
2007-02-01,-8.53, 12.63, -16.93, 1.79, 1.29, 5.64, repro,
2007-02-02,-8.17, 12.90, -14.40, 1.77, 1.27, 5.62, repro,
2007-02-03,-9.01, 12.39, -13.24, 1.82, 1.35, 5.77, repro,
2007-02-04,-9.37, 11.87, -14.89, 1.88, 1.39, 6.07, repro,
2007-02-05,-8.86, 12.33, -18.80, 1.91, 1.44, 6.05, repro,
2007-02-06,-7.78, 12.18, -17.93, 1.95, 1.41, 6.18, repro,
2007-02-07,-7.68, 11.89, -18.20, 1.79, 1.38, 5.75, repro,
2007-02-08,-8.34, 12.39, -17.76, 1.83, 1.35, 5.81, repro,
2007-02-09,-7.32, 12.02, -18.42, 1.91, 1.43, 6.08, repro,
2007-02-10,-8.35, 11.98, -10.09, 1.84, 1.39, 5.87, repro,
2007-02-11,-6.74, 10.65, -11.80, 1.89, 1.42, 6.05, repro,
2007-02-12,-6.00, 11.23, -15.08, 1.87, 1.39, 6.12, repro,
2007-02-13,-7.61, 12.95, -19.09, 1.7, 1.31, 5.48, repro,
2007-02-14,-7.03, 12.79, -14.73, 1.77, 1.35, 5.7, repro,
2007-02-15,-9.49, 11.80, -6.57, 1.96, 1.42, 6.17, repro,
2007-02-16,-8.63, 12.51, -11.58, 1.87, 1.41, 6.07, repro,
2007-02-17,-8.14, 10.71, -12.77, 1.93, 1.44, 6.29, repro,
2007-02-18,-8.06, 12.30, -8.13, 1.96, 1.47, 6.33, repro,
2007-02-19,-8.07, 13.63, -3.92, 1.78, 1.33, 5.65, repro,
2007-02-20,-8.29, 12.92, -4.47, 1.92, 1.41, 6.08, repro,
2007-02-21,-7.54, 12.78, -8.73, 1.9, 1.44, 6, repro,
2007-02-22,-7.40, 14.07, -16.20, 1.9, 1.46, 6.09, repro,
2007-02-23,-7.19, 13.15, -6.52, 1.89, 1.47, 6.03, repro,
2007-02-24,-8.80, 11.88, -10.25, 1.91, 1.44, 6.08, repro,
2007-02-25,-9.26, 12.41, -12.90, 1.95, 1.44, 6.23, repro,
2007-02-26,-7.72, 12.37, -4.24, 1.9, 1.45, 6.06, repro,
2007-02-27,-7.12, 13.30, -7.30, 1.69, 1.35, 5.5, repro,
2007-02-28,-7.63, 13.46, -7.10, 1.75, 1.38, 5.63, repro,
2007-03-01,-8.52, 13.77, -5.32, 1.77, 1.39, 5.72, repro,
2007-03-02,-8.46, 13.56, -12.35, 1.76, 1.39, 5.62, repro,
2007-03-03,-8.81, 13.69, -16.98, 1.8, 1.36, 5.81, repro,
2007-03-04,-8.26, 14.14, -18.13, 1.87, 1.4, 5.86, repro,
2007-03-05,-8.35, 12.94, -13.22, 1.79, 1.39, 5.75, repro,
2007-03-06,-8.98, 13.08, -13.82, 1.83, 1.35, 5.95, repro,
2007-03-07,-9.05, 13.59, -7.20, 1.96, 1.48, 6.35, repro,
2007-03-08,-7.56, 13.19, -8.63, 1.98, 1.46, 6.28, repro,
2007-03-09,-8.31, 12.80, -8.57, 1.91, 1.47, 6.06, repro,
2007-03-10,-7.61, 12.95, -11.72, 1.98, 1.54, 6.38, repro,
2007-03-11,-7.57, 12.31, -10.11, 1.93, 1.43, 6.1, repro,
2007-03-12,-10.43, 13.44, -17.91, 2.05, 1.54, 6.47, repro,
2007-03-13,-9.98, 13.03, -23.26, 3.8, 3.68, 13.09, repro,
2007-03-14,-8.47, 13.65, -18.75, 1.85, 1.4, 5.85, repro,
2007-03-15,-7.49, 13.27, -17.08, 1.75, 1.35, 5.58, repro,
2007-03-16,-7.96, 14.57, -18.50, 1.75, 1.34, 5.55, repro,
2007-03-17,-8.45, 13.76, -9.65, 1.8, 1.38, 5.75, repro,
2007-03-18,-8.76, 13.49, -10.62, 1.8, 1.36, 5.61, repro,
2007-03-19,-7.52, 13.48, -9.19, 1.93, 1.5, 6.08, repro,
2007-03-20,-7.77, 14.42, -7.89, 1.94, 1.44, 5.94, repro,
2007-03-21,-7.89, 14.26, -13.07, 1.78, 1.33, 5.56, repro,
2007-03-22,-7.77, 13.13, -8.82, 1.77, 1.31, 5.59, repro,
2007-03-23,-8.43, 13.71, -10.55, 1.82, 1.37, 5.78, repro,
2007-03-24,-9.87, 13.17, -8.66, 1.88, 1.44, 5.92, repro,
2007-03-25,-7.24, 13.49, -9.15, 1.88, 1.43, 5.97, repro,
2007-03-26,-8.61, 14.04, -13.73, 1.84, 1.4, 5.81, repro,
2007-03-27,-7.27, 14.09, -11.43, 1.85, 1.39, 5.79, repro,
2007-03-28,-7.58, 14.78, -20.20, 1.79, 1.38, 5.67, repro,
2007-03-29,-8.20, 15.51, -19.30, 1.76, 1.31, 5.54, repro,
2007-03-30,-8.15, 14.12, -17.49, 1.84, 1.41, 5.73, repro,
2007-03-31,-7.94, 13.71, -11.73, 1.85, 1.37, 5.74, repro,
2007-04-01,-6.75, 14.00, -13.42, 1.86, 1.37, 5.93, repro,
2007-04-02,-7.12, 13.91, -17.83, 1.8, 1.43, 5.69, repro,
2007-04-03,-6.78, 14.48, -22.53, 1.72, 1.34, 5.45, repro,
2007-04-04,-6.83, 14.48, -22.36, 1.83, 1.41, 5.91, repro,
2007-04-05,-7.48, 15.20, -16.61, 1.76, 1.35, 5.55, repro,
2007-04-06,-6.41, 15.14, -19.09, 1.82, 1.39, 5.78, repro,
2007-04-07,-7.35, 14.72, -11.58, 1.79, 1.4, 5.82, repro,
2007-04-08,-6.74, 14.62, -12.42, 2.19, 1.65, 6.92, repro,
2007-04-09,-7.25, 13.98, -10.27, 1.94, 1.44, 6.09, repro,
2007-04-10,-6.56, 15.52, -11.85, 1.9, 1.39, 5.93, repro,
2007-04-11,-6.56, 14.76, -10.58, 1.78, 1.36, 5.59, repro,
2007-04-12,-7.37, 14.18, -9.04, 1.84, 1.37, 5.7, repro,
2007-04-13,-7.81, 14.05, -12.66, 1.98, 1.46, 6.15, repro,
2007-04-14,-6.53, 14.15, -9.35, 1.99, 1.49, 6.24, repro,
2007-04-15,-6.65, 15.65, -11.16, 1.82, 1.39, 5.76, repro,
2007-04-16,-6.96, 14.83, -15.70, 1.8, 1.33, 5.76, repro,
2007-04-17,-6.72, 15.17, -10.52, 1.92, 1.42, 6, repro,
2007-04-18,-7.21, 14.01, -13.84, 1.8, 1.34, 5.75, repro,
2007-04-19,-6.21, 14.17, -16.45, 1.77, 1.21, 5.52, repro,
2007-04-20,-7.27, 15.14, -14.18, 1.84, 1.32, 5.8, repro,
2007-04-21,-6.80, 14.62, -12.80, 1.77, 1.35, 5.54, repro,
2007-04-22,-7.64, 14.03, -12.13, 1.89, 1.41, 5.92, repro,
2007-04-23,-6.06, 14.21, -14.63, 1.84, 1.31, 5.69, repro,
2007-04-24,-6.16, 14.38, -18.29, 1.99, 1.44, 6.2, repro,
2007-04-25,-6.28, 15.12, -12.42, 2.04, 1.47, 6.18, repro,
2007-04-26,-5.08, 13.72, -10.26, 1.85, 1.37, 5.73, repro,
2007-04-27,-5.88, 13.87, -11.92, 1.9, 1.34, 5.87, repro,
2007-04-28,-6.39, 14.47, -12.47, 2.02, 1.49, 6.31, repro,
2007-04-29,-6.18, 14.30, -17.60, 1.92, 1.44, 6.06, repro,
2007-04-30,-6.83, 14.20, -13.11, 1.87, 1.42, 5.95, repro,
2007-05-01,-6.27, 14.36, -8.46, 1.78, 1.26, 5.54, repro,
2007-05-02,-7.30, 13.85, -13.75, 2.14, 1.53, 6.68, repro,
2007-05-03,-4.96, 13.92, -11.71, 1.95, 1.45, 6.19, repro,
2007-05-04,-6.66, 14.34, -13.19, 1.82, 1.34, 5.75, repro,
2007-05-05,-5.70, 15.54, -12.82, 1.89, 1.38, 5.92, repro,
2007-05-06,-6.50, 15.21, -19.14, 1.94, 1.33, 5.92, repro,
2007-05-07,-5.92, 14.40, -18.70, 1.86, 1.32, 5.76, repro,
2007-05-08,-7.86, 13.73, -15.06, 1.91, 1.39, 5.96, repro,
2007-05-09,-5.84, 13.97, -14.81, 1.9, 1.37, 5.93, repro,
2007-05-10,-6.62, 15.12, -18.85, 1.8, 1.31, 5.71, repro,
2007-05-11,-6.07, 14.74, -16.18, 1.92, 1.39, 6, repro,
2007-05-12,-6.04, 14.57, -15.06, 1.83, 1.33, 5.71, repro,
2007-05-13,-5.85, 14.35, -14.12, 1.93, 1.42, 6, repro,
2007-05-14,-6.33, 15.23, -17.73, 1.76, 1.29, 5.5, repro,
2007-05-15,-6.80, 15.38, -14.82, 1.76, 1.28, 5.57, repro,
2007-05-16,-6.09, 14.56, -11.51, 2.08, 1.48, 6.44, repro,
2007-05-17,-5.71, 14.59, -15.08, 1.93, 1.41, 6.05, repro,
2007-05-18,-6.16, 14.36, -13.70, 1.89, 1.42, 5.96, repro,
2007-05-19,-6.05, 13.87, -13.58, 2.03, 1.47, 6.34, repro,
2007-05-20,-5.84, 13.66, -11.32, 1.94, 1.41, 6.04, repro,
2007-05-21,-5.71, 14.64, -13.71, 1.81, 1.31, 5.58, repro,
2007-05-22,-5.85, 15.10, -16.34, 1.82, 1.41, 5.77, repro,
2007-05-23,-5.77, 15.25, -13.15, 1.92, 1.42, 5.98, repro,
2007-05-24,-7.71, 14.38, -11.17, 2.02, 1.52, 6.33, repro,
2007-05-25,-6.36, 14.97, -13.07, 1.87, 1.37, 5.91, repro,
2007-05-26,-6.08, 15.29, -7.66, 1.95, 1.49, 6.12, repro,
2007-05-27,-4.94, 14.14, -9.74, 1.87, 1.38, 5.79, repro,
2007-05-28,-6.33, 14.95, -13.03, 1.82, 1.43, 5.76, repro,
2007-05-29,-6.10, 15.24, -15.87, 1.82, 1.32, 5.61, repro,
2007-05-30,-5.93, 15.16, -14.59, 1.91, 1.37, 5.83, repro,
2007-05-31,-6.54, 16.11, -14.66, 2.13, 1.57, 6.6, repro,
2007-06-01,-5.22, 14.92, -12.53, 2.01, 1.46, 6.17, repro,
2007-06-02,-5.55, 15.13, -7.88, 1.99, 1.47, 6.13, repro,
2007-06-03,-6.68, 15.55, -11.68, 2.08, 1.55, 6.46, repro,
2007-06-04,-6.19, 14.95, -10.76, 2.19, 1.58, 6.67, repro,
2007-06-05,-7.32, 15.24, -5.20, 2.02, 1.43, 6.2, repro,
2007-06-06,-7.22, 15.25, -3.79, 2.05, 1.5, 6.4, repro,
2007-06-07,-6.24, 15.15, -6.68, 1.76, 1.26, 5.42, repro,
2007-06-08,-5.36, 15.45, -13.01, 1.86, 1.42, 5.72, repro,
2007-06-09,-7.37, 14.46, -6.22, 2.06, 1.53, 6.42, repro,
2007-06-10,-4.53, 15.28, -7.47, 1.88, 1.42, 5.89, repro,
2007-06-11,-5.69, 16.77, -12.68, 1.99, 1.43, 6.16, repro,
2007-06-12,-6.65, 15.00, -12.62, 1.8, 1.31, 5.6, repro,
2007-06-13,-5.93, 14.57, -14.12, 1.97, 1.41, 6.06, repro,
2007-06-14,-5.25, 15.30, -13.83, 1.84, 1.33, 5.63, repro,
2007-06-15,-5.17, 15.13, -10.77, 1.83, 1.33, 5.58, repro,
2007-06-16,-5.38, 15.58, -14.10, 1.86, 1.35, 5.72, repro,
2007-06-17,-4.84, 15.65, -8.65, 1.85, 1.34, 5.75, repro,
2007-06-18,-5.02, 15.92, -4.90, 1.87, 1.39, 5.86, repro,
2007-06-19,-5.81, 15.97, -10.88, 1.81, 1.31, 5.56, repro,
2007-06-20,-4.91, 15.84, -13.13, 1.76, 1.26, 5.53, repro,
2007-06-21,-5.08, 15.61, -10.91, 1.94, 1.44, 6.02, repro,
2007-06-22,-4.94, 15.07, -12.06, 1.92, 1.43, 5.98, repro,
2007-06-23,-4.87, 16.29, -9.52, 1.91, 1.38, 5.91, repro,
2007-06-24,-6.81, 16.68, -5.00, 1.93, 1.47, 6.06, repro,
2007-06-25,-5.80, 15.97, -14.23, 1.82, 1.42, 5.72, repro,
2007-06-26,-4.93, 15.85, -15.02, 1.82, 1.33, 5.62, repro,
2007-06-27,-5.97, 15.47, -13.58, 1.94, 1.4, 6, repro,
2007-06-28,-6.93, 16.07, -10.45, 1.99, 1.54, 6.3, repro,
2007-06-29,-6.48, 15.19, -10.49, 2.08, 1.54, 6.49, repro,
2007-06-30,-5.81, 16.46, -12.45, 1.88, 1.43, 5.96, repro,
2007-07-01,-5.53, 16.11, -12.15, 1.91, 1.42, 5.95, repro,
2007-07-02,-5.05, 16.19, -11.85, 1.98, 1.47, 6.21, repro,
2007-07-03,-5.40, 15.96, -10.91, 2.03, 1.54, 6.31, repro,
2007-07-04,-6.20, 16.74, -11.53, 1.85, 1.43, 5.82, repro,
2007-07-05,-4.97, 16.33, -12.75, 1.84, 1.34, 5.71, repro,
2007-07-06,-5.18, 16.00, -12.40, 2.01, 1.49, 6.3, repro,
2007-07-07,-4.22, 15.60, -16.22, 1.94, 1.44, 6.15, repro,
2007-07-08,-6.76, 17.56, -9.36, 2.11, 1.55, 6.73, repro,
2007-07-09,-6.43, 16.00, -7.22, 1.86, 1.37, 5.84, repro,
2007-07-10,-5.30, 16.09, -4.08, 2, 1.51, 6.31, repro,
2007-07-11,-6.44, 16.00, -7.20, 1.86, 1.4, 5.87, repro,
2007-07-12,-5.13, 16.47, -11.37, 2.09, 1.56, 6.63, repro,
2007-07-13,-4.44, 15.93, -7.08, 2.15, 1.61, 6.87, repro,
2007-07-14,-5.43, 16.13, -8.78, 1.99, 1.48, 6.38, repro,
2007-07-15,-6.62, 16.14, -3.19, 2.16, 1.6, 6.81, repro,
2007-07-16,-7.55, 16.29, -11.22, 2.02, 1.52, 6.37, repro,
2007-07-17,-6.51, 17.07, -8.52, 2.28, 1.72, 7.18, repro,
2007-07-18,-5.30, 16.14, -8.35, 1.9, 1.39, 5.97, repro,
2007-07-19,-5.51, 17.01, -4.00, 2.17, 1.62, 6.86, repro,
2007-07-20,-7.43, 14.37, -1.44, 1.97, 1.45, 6.18, repro,
2007-07-21,-4.04, 13.38, -2.75, 2.14, 1.56, 6.77, repro,
2007-07-22,-4.64, 15.33, -3.78, 2.19, 1.58, 6.81, repro,
2007-07-23,-5.83, 16.90, -5.26, 2.23, 1.64, 6.99, repro,
2007-07-24,-5.16, 15.93, -1.72, 1.93, 1.41, 5.96, repro,
2007-07-25,-5.77, 16.66, -1.86, 1.77, 1.32, 5.6, repro,
2007-07-26,-6.56, 15.95, -3.99, 2, 1.49, 6.32, repro,
2007-07-27,-5.15, 16.82, -0.26, 2.18, 1.58, 6.7, repro,
2007-07-28,-5.63, 16.96, -5.38, 2, 1.46, 6.3, repro,
2007-07-29,-6.78, 16.55, -1.16, 1.86, 1.38, 5.83, repro,
